stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
212,홍천,2023-01-01,-2.3,-7.6,0831,4.5,1348,,,,,,,8.3,290,1410,4.2,250,1430,0.8,711,180,-10.9,21,1536,57.5,2.8,1012.9,1033.1,2335,1028.9,1526,1030.9,9.6,5.7,,,,,,,,,2.0,0.5,-1.8,-7.9,,,,,,,,,,,,,,
212,홍천,2023-01-02,-6.9,-12.5,0812,0.3,1441,,,,,,,5.0,270,1400,2.8,290,1355,0.6,531,230,-14.7,27,1341,57.1,2.0,1014.4,1035.0,0828,1029.8,1517,1032.8,9.6,5.8,,,,,,,,,0.0,0.0,-3.4,-11.7,,,,,,,,,,,,,,
212,홍천,2023-01-03,-8.0,-14.8,0752,0.4,1445,,,,,,,5.1,230,1636,2.1,230,1557,0.5,474,230,-15.0,26,1427,61.0,1.9,1013.3,1034.4,0915,1028.3,1510,1031.7,9.6,5.9,,,,,,,,,0.0,0.0,-4.2,-13.3,,,,,,,,,,,,,,
212,홍천,2023-01-04,-7.2,-14.4,0716,2.5,1431,,,,,,,5.6,290,1501,2.6,290,1552,0.5,472,50,-14.6,21,1532,60.3,2.0,1013.8,1034.3,0918,1029.8,1629,1032.2,9.7,5.9,,,,,,,,,0.0,0.0,-4.2,-13.5,,,,,,,,,,,,,,
212,홍천,2023-01-05,-5.8,-12.9,0807,3.8,1434,,,,,,,5.1,320,1552,2.7,290,1537,0.5,409,50,-12.1,27,1412,65.1,2.5,1014.0,1035.0,0919,1029.5,1433,1032.3,9.7,5.8,,,,,,,,,1.0,0.0,-3.8,-12.6,,,,,,,,,,,,,,
212,홍천,2023-01-06,-3.6,-10.8,0719,4.3,1442,,,,,,0.8,4.0,270,1411,2.3,290,1507,0.5,410,70,-8.0,44,1423,73.6,3.5,1006.2,1031.7,0229,1015.9,2357,1024.1,9.7,5.8,,,,,,,,,4.9,1.3,-3.0,-11.3,,,,,,,,,,,,,,
212,홍천,2023-01-07,-0.5,-4.6,2359,2.5,1352,,,,,,3.3,5.4,270,1417,2.4,250,1342,0.5,436,250,-1.9,71,1424,90.3,5.4,1002.5,1025.2,2243,1015.2,0200,1020.1,9.7,0.0,,,,,,,,,4.9,3.6,-0.7,-3.5,,,,,,,,,,,,,,
212,홍천,2023-01-08,-1.6,-5.4,0208,2.7,1449,,,,,,0.0,2.2,70,0854,1.3,50,0907,0.5,415,250,-3.4,65,1450,87.9,4.8,1008.5,1028.9,1011,1024.8,0005,1026.4,9.7,3.8,,,,,,,,,2.0,1.6,-0.8,-3.6,,,,,,,,,,,,,,
212,홍천,2023-01-09,1.3,-4.3,2351,7.9,1419,,,,,,,6.3,290,1501,3.3,290,1502,0.7,581,290,-4.4,24,1456,69.8,4.6,1007.5,1029.7,2358,1021.8,1409,1025.2,9.7,5.6,,,,,,,,,1.3,1.3,-0.3,-5.7,,,,,,,,,,,,,,
212,홍천,2023-01-10,-2.1,-8.3,0816,7.5,1525,,,,,,,2.9,230,1700,1.8,180,1640,0.3,246,200,-6.8,38,1518,73.3,3.7,1012.2,1033.2,0937,1027.3,1604,1030.1,9.7,6.0,,,,,,,,,1.6,0.0,-0.8,-7.8,,,,,,,,,,,,,,
