year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2009,6,1,20.4,11.9,28.4,,12.2,
2009,6,2,20.3,16.3,24.4,,0.2,
2009,6,3,18.5,17.3,19.8,1.0,0.0,
2009,6,4,20.6,16.1,27.1,,6.2,
2009,6,5,21.2,16.7,27.1,,12.7,
2009,6,6,19.8,17.8,23.0,,0.7,
2009,6,7,19.1,17.1,22.5,,0.4,
2009,6,8,20.1,15.0,24.5,,5.8,
2009,6,9,20.4,17.0,24.6,1.5,1.3,
2009,6,10,21.5,17.3,26.4,25.0,0.9,
2009,6,11,23.6,18.8,28.0,,12.3,
2009,6,12,22.0,18.2,25.0,,3.4,
2009,6,13,23.1,19.2,29.3,,10.3,
2009,6,14,20.9,16.8,26.7,0.4,6.0,
2009,6,15,20.9,17.5,25.9,,4.2,
2009,6,16,21.8,16.2,28.0,,11.3,
2009,6,17,22.9,17.6,28.2,,7.6,
2009,6,18,25.0,19.1,31.2,,10.9,
2009,6,19,25.2,18.8,32.1,,11.4,
2009,6,20,24.3,20.9,28.1,0.5,4.1,
2009,6,21,24.6,22.5,28.9,1.5,0.4,
2009,6,22,21.7,19.0,23.6,98.5,0.0,
2009,6,23,23.7,17.8,29.8,,11.9,
2009,6,24,25.2,19.0,32.6,,12.8,
2009,6,25,24.6,18.1,31.2,,12.8,
2009,6,26,23.9,17.6,30.0,,12.1,
2009,6,27,24.7,19.5,29.8,,7.6,
2009,6,28,25.2,21.5,28.8,0.2,6.3,
2009,6,29,24.7,22.9,26.6,87.5,0.6,
2009,6,30,22.3,18.3,26.0,21.5,0.0,
